_id,Begin Date,Owner Name,Trade Name,Business Address,Business City,Business State,Business Zip Code,Business Zip+4,Telephone,Mailing Address,Mailing City,Mailing State,Mailing Zip Code,Mailing Zip+4,NAICS,Business Classification
10296,2018-01-16T00:00:00, LOCKETT ALEASE MARIE,S & P JANITORIAL SERVICE,3338 DAYTONA DR,VIRGINIA BEACH,VA,23452,5504,757-408-2352,3338 DAYTONA DR,VIRGINIA BEACH,VA,23452,5504,561720-01,Janitorial Service
10297,2019-11-04T00:00:00," CRUZ, JEREMY R",JEREMY R CRUZ,3339 WEEPING WILLOW LN,VIRGINIA BEACH,VA,23453,2818,757-831-2697,3339 WEEPING WILLOW LN,VIRGINIA BEACH,VA,23453,2818,484220-02,Transportation - Passenger
10298,2019-02-27T00:00:00," GUARDADO, INGRID Y",INGRID Y GUARDADO,4190 S PLAZA TRL STE 100,VIRGINIA BEACH,VA,23452,1931,757-902-2227,334 DORSET AVE,VIRGINIA BEACH,VA,23462,6619,531210-01,Real Estate Agent & Broker
10299,2019-07-01T00:00:00, HONEYBEE STAGING LLC,HONEYBEE STAGING,1040 PRINCESS ANNE RD,VIRGINIA BEACH,VA,23457,1408,757-333-1681,3345 OLD CAROLINA RD,VIRGINIA BEACH,VA,23457,1170,458320-01,Short Term Rental
10300,2018-02-16T00:00:00, BARBACHEM MICHAEL JOSEPH,NANCYS NATIVES,3348 GLEN EDEN QUAY,VIRGINIA BEACH,VA,23452,6237,757-560-0527,3348 GLEN EDEN QUAY,VIRGINIA BEACH,VA,23452,6237,111400-03,Producer's Permit
10301,2019-04-19T00:00:00, BARBACHEM MICHAEL JOSEPH,NANCYS NATIVES,873 LITTLE NECK RD,VIRGINIA BEACH,VA,23452,5904,757-560-0527,3348 GLEN EDEN QUAY,VIRGINIA BEACH,VA,23452,6237,111400-03,Producer's Permit
10302,2020-10-20T00:00:00," SPRINGER, RHONDA LEIGH & SPRINGER, JEFFERY MARK",NORTH END STEM MUSIC SCHOOL,405 54TH ST,VIRGINIA BEACH,VA,23451,2322,757-489-5242,405 54TH ST,VIRGINIA BEACH,VA,23451,2322,923110-01,Educational Service
10303,2019-02-04T00:00:00, ATLEE ELMONT LLC,ATLEE ELMONT LLC,2217 SOUTH PASTURES LN,VIRGINIA BEACH,VA,23456,3851,757-802 1197,2217 S PASTURES LN,VIRGINIA BEACH,VA,23456,3851,454890-02,Nonstore Retailer
10304,2019-04-23T00:00:00, OLVER REAL ESTATE APPRAISALS LLC,OLVER REAL ESTATE APPRAISALS LLC,3003 CAPE HENRY CT,VIRGINIA BEACH,VA,23451,1382,617-999-7623,3003 CAPE HENRY CT,VIRGINIA BEACH,VA,23451,1382,531320-01,Real Estate Appraiser
10305,2019-05-21T00:00:00," OLVER, ADAM JEREMIAH",ADAM J OLVER,3149 SHORE DR STE A,VIRGINIA BEACH,VA,23451,1129,617-999-7623,3003 CAPE HENRY CT,VIRGINIA BEACH,VA,23451,1382,531210-01,Real Estate Agent & Broker
10306,2019-01-07T00:00:00, RETAIL CONSTRUCTION SERVICES INC,RETAIL CONSTRUCTION SERVICES INC,11343 39TH ST N,LAKE ELMO                          ,MN,55042,9586,651-704-9000,11343 39TH ST N,LAKE ELMO                          ,MN,55042,9586,233220-02,Construction - General - OOT
10307,2019-01-01T00:00:00, JAMES RIVER AIR CONDITIONING COMPANY,JAMES RIVER AIR CONDITIONING COMPANY,1905 WESTMORELAND ST,RICHMOND                           ,VA,23230,3225,804-358-9333,1905 WESTMORELAND ST,RICHMOND                           ,VA,23230,3225,235990-02,Construction - Special Trade - OOT
10308,2019-01-01T00:00:00, KJOHNSON ENTERPRISES LLC,SKINNY DIP THE,985 PROVIDENCE SQUARE SC,VIRGINIA BEACH,VA,23464,0000,757-651-2938,729 LACY OAK DR,CHESAPEAKE                         ,VA,23320,4202,722211-01,Retail Food w/ Meals Tax
10309,2019-01-01T00:00:00," JOHNSON, DACHA'E R",XCIV COSMETICS,1373 LONGLAC RD,VIRGINIA BEACH                     ,VA,23464,8671,757-619-9180,1373 LONGLAC RD,VIRGINIA BEACH                     ,VA,23464,8671,454890-02,Nonstore Retailer
10310,2019-02-18T00:00:00," WILSON, SCOTT A",DISCOUNT TREE SERVICE,4216 KENTON LN,VIRGINIA BEACH,VA,23456,1661,757-776-2203,4216 KENTON LN,VIRGINIA BEACH,VA,23456,1661,561730-01,Landscape Service
10311,2020-08-01T00:00:00, CONSCIOUS LEADERS ACADEMY LLC,CONSCIOUS LEADERS ACADEMY LLC,810 MONROE CT #A,VIRGINIA BEACH,VA,23464,2104,757-816-6783,810 MONROE CT APT B,VIRGINIA BEACH,VA,23464,2104,624410-01,Child Sitting Service
10312,2020-02-19T00:00:00," VAUGHAN,, DARRICK DORRELL",DARRICK VAUGHAN,3646 WINDMILL DR,VIRGINIA BEACH,VA,23453,2144,443-797-3520,417 COURAGE WAY,VIRGINIA BEACH,VA,23451,5594,541611-01,Consulting Service
10313,2018-06-01T00:00:00, TELXIUS CABLE USA INC,TELXIUS CABLE USA INC,1900 CORPORATE LANDING PKWY,VIRGINIA BEACH,VA,23454,5932,305-925-5298,1111 BRICKELL AVE STE 1800,MIAMI,FL,33131,3125,561499-01,Commercial Service
10314,2019-05-04T00:00:00, MARCH OF DIMES,MARCH OF DIMES,MARCH FOR BABIES,VIRGINIA BEACH                     ,VA,23462,0000,"",1729 DYLAN DR,VIRGINIA BEACH,VA,23464,6535,711320-01,Community Event - General
10315,2020-03-02T00:00:00, POSITIVE RESULTS LOGISTICS LLC,POSITIVE RESULTS LOGISTICS LLC,4737 ONONDAGA RD,VIRGINIA BEACH,VA,23462,3834,678-392-8165,4737 ONONDAGA RD,VIRGINIA BEACH,VA,23462,3834,484220-01,Transportation - Freight Arrangement
10316,2019-12-30T00:00:00, POSITIVE RESULTS LOGISTICS LLC,POSITIVE RESULTS LOGISTICS LLC,4737 ONONDAGA RD,VIRGINIA BEACH,VA,23462,3834,678-392-8165,4737 ONONDAGA RD,VIRGINIA BEACH,VA,23462,3834,561499-01,Commercial Service
10317,2020-01-02T00:00:00, COASTAL PHOTO LLC,COASTAL PHOTO,212 82ND ST UNIT B,VIRGINIA BEACH,VA,23451,1804,757-285-7107,212 82ND ST UNIT B,VIRGINIA BEACH,VA,23451,1804,541921-01,Photographic Service
10318,2019-07-01T00:00:00, MAXIMILLE ASSISTED LIVING LLC,MAXIMILLE GROUP HOME,4672 INDIAN RIVER RD,VIRGINIA BEACH,VA,23456,8047,757-240-6630,4672 INDIAN RIVER RD,VIRGINIA BEACH,VA,23456,8047,623110-02,Group Home Facility
10319,2018-12-20T00:00:00," HIRTZ, DEREK R",TRUHOUSE TUTORING,1201 FUNNELL ST,VIRGINIA BEACH,VA,23455,3919,757-339-1426,1886 CHANTILLY CT,VIRGINIA BEACH,VA,23451,6157,923110-01,Educational Service
10320,2019-01-25T00:00:00, VIRGINIA HORTICULTURAL FOUNDAT,VIRGINIA FLOWER & GARDEN SHOW,THE VIRGINIA FLOWER & GARDEN EXPO,VIRGINIA BEACH                     ,VA,23455,0000,757-672-3531,1444 DIAMOND SPRINGS ROAD,VIRGINIA BEACH                     ,VA,23455,0000,711320-01,Community Event - General
10321,2018-12-27T00:00:00, RRF SOLUTIONS LLC,RRF SOLUTIONS LLC,3911 EGAN DR,FAIRFAX                            ,VA,22030,4818,571-438-0839,3911 EGAN DR,FAIRFAX                            ,VA,22030,4818,235990-02,Construction - Special Trade - OOT
10322,2019-01-02T00:00:00, PURE POTENTIAL PERFORMANCE LLC,PURE POTENTIAL PERFORMANCE LLC,576 N BIRDNECK RD                   # 102,VIRGINIA BEACH                     ,VA,23451,6374,703-403-3776,576 N BIRDNECK RD                   # 102,VIRGINIA BEACH                     ,VA,23451,6374,812990-01,Personal Service - General
10323,2018-09-01T00:00:00, CORNWELL CPA PLC,KNAPP & CO CPA,576 N BIRDNECK RD                   # 102,VIRGINIA BEACH                     ,VA,23451,6374,757-425-1262,576 N BIRDNECK RD                   # 102,VIRGINIA BEACH                     ,VA,23451,6374,541211-01,Certified Public Accountant
10324,2019-01-02T00:00:00, HOLLAND CLEANERS INC THE,AVALON CLEANERS,600 N WITCHDUCK RD STE 104,VIRGINIA BEACH,VA,23462,1947,757-718-7983,312 EAST RD,PORTSMOUTH                         ,VA,23707,0000,812320-01,Drycleaner
10325,2019-01-02T00:00:00," BLAIS, COURTNEY ELIZABETH",AGELESS FACE BY CHERYL THE,1856 COLONIAL MEDICAL CT            STE D,VIRGINIA BEACH                     ,VA,23454,3075,757-839-1803,456 BROCKENBRAUGH RD,CHESAPEAKE                         ,VA,23322,3508,621399-02,Health Service
10326,2018-02-15T00:00:00, HIGH CASTLE STRATEGY LLC,HIGH CASTLE STRATEGY LLC,913 KEMPER DR,VIRGINIA BEACH                     ,VA,23454,2618,402-452-7577,913 KEMPER DR,VIRGINIA BEACH                     ,VA,23454,2618,541611-01,Consulting Service
10327,2018-01-01T00:00:00, JONES SARAH JOANN,CAPE HENRY CASTAWAYS TRADING C,2306 WALKE ST,VIRGINIA BEACH,VA,23451,1425,850-376-7992,12524 OPHELIA DR,PENSACOLA                          ,FL,32506,9615,454890-02,Nonstore Retailer
10328,2018-02-08T00:00:00, ROBERTS DINAH JEAN,HELPING KIDS RISING UP,1218 NAXERA CIR,VIRGINIA BEACH,VA,23464,8526,757-324-2425,PO BOX 65083,VIRGINIA BEACH                     ,VA,23467,5000,454890-02,Nonstore Retailer
10329,2019-01-02T00:00:00," HA, SINH N",ATLANTIC DESIGN AND BUILD,13523 TURKEY BRANCH PKWY,ROCKVILLE                          ,MD,20853,3813,240 447 5126,13523 TURKEY BRANCH PKWY,ROCKVILLE                          ,MD,20853,3813,235990-02,Construction - Special Trade - OOT
10330,2019-01-02T00:00:00, BLADE AND CHISEL DESIGN COMPANY LLC,BLADE AND CHISEL DESIGN COMPANY LLC,133 KINGS HWY,SUFFOLK                            ,VA,23432,1116,724-556-9602,133 KINGS HWY,SUFFOLK                            ,VA,23432,1116,235990-02,Construction - Special Trade - OOT
10331,2018-06-07T00:00:00, BELMER COLBY KEITH,BURTON TRUCKING,3849 WHITLEY PARK DR,VIRGINIA BEACH,VA,23456,5775,757-701-8264,1112 EDINBURGH PKWY,CHESAPEAKE,VA,23322,4398,484110-02,Transportation - Hauling
10332,2019-03-01T00:00:00, GREEN MELISSA,MEL THE DOG WALKER,4004 FOXWOOD DR,VIRGINIA BEACH                     ,VA,23462,5210,757-439-1444,4004 FOXWOOD DR,VIRGINIA BEACH                     ,VA,23462,5210,812910-01,Animal Care Service
10333,2018-03-26T00:00:00, SAJO MONTREAL INC,SAJO MONTREAL INC,1320 GRAHAM BLVD MOUNT ROYAL        QUEBEC,QC CA H3P 3C8                      ,VA,00000,0000,514-385-0333,1320 GRAHAM BLVD MOUNT ROYAL,QUEBEC                             ,  ,     ,    ,233220-02,Construction - General - OOT
10334,2018-05-15T00:00:00, CHRISTIAN T KENT TRANSIT MANAGEMENT CONSULTING LLC,CHRISTIAN T KENT TRANSIT MANAG,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,757-452-4900,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,541611-01,Consulting Service
10335,2019-01-03T00:00:00, TIDEWATER LEGAL SERVICES PLLC,TIDEWATER LEGAL SERVICES PLLC,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,757-955-0773,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,541110-01,Lawyer
10336,2020-04-01T00:00:00, ANNE KENT REALTY LLC,ANNE KENT REALTY LLC,621 CEDAR LN,VIRGINIA BEACH,VA,23452,1805,757-486-8543,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,531210-01,Real Estate Agent & Broker
10337,2020-06-01T00:00:00, LAW OFFICE OF CHRISTY J. WOOD PC,LAW OFFICE OF CHRISTY J. WOOD PC,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,757-490-7805,ONE COLUMBUS CTR STE #600,VIRGINIA BEACH                     ,VA,23462,0000,541110-01,Lawyer
10338,2019-01-02T00:00:00, HAMPTON ROADS GYMBOREE LLC,GYMBOREE PLAY & MUSIC,1029 KEMPSVILLE RD,VIRGINIA BEACH,VA,23464,5501,757-477-4895,3209 DUQUESNE DR,CHESAPEAKE                         ,VA,23321,4032,923110-01,Educational Service
10339,2019-01-03T00:00:00, TRUHOME HEALTH CARE LLC,TRUHOME HEALTH CARE LLC,3912 BONNEY RD STE 101,VIRGINIA BEACH,VA,23452,0000,757-550-0499,PO BOX 61523,VIRGINIA BEACH                     ,VA,23452,0000,812990-01,Personal Service - General
10340,2018-05-22T00:00:00, MATTS MOWING AND PRESSURE WASH,MATTS LAWN CARE & PRESSURE WAS,2009 DAKOTA CT,VIRGINIA BEACH,VA,23464,8888,757-630-9625,844 SHILLELAGH RD                   STE A,CHESAPEAKE                         ,VA,23323,6507,561730-01,Landscape Service
10341,2019-01-04T00:00:00, TOM & COMPANY LLC,TOM & COMPANY LLC,2411 LAKE HAVASU,VIRGINIA BEACH                     ,VA,23454,0000,757-705-7974,2411 LAKE HAVASU,VIRGINIA BEACH                     ,VA,23454,0000,235990-01,Construction - Special Trade
10342,2019-01-07T00:00:00, PELLITT KATHRYN M,KATHRYN M PELLITT,2736 ADA ARCH,VIRGINIA BEACH                     ,VA,23456,1774,540-915-1223,2736 ADA ARCH,VIRGINIA BEACH                     ,VA,23456,1774,541219-01,Accounting Service
10343,2019-02-25T00:00:00, ANNA QUINTERO LLC,MERAKI STUDIO,550 FIRST COLONIAL RD STE 23C,VIRGINIA BEACH,VA,23451,6186,804-477-4375,5035 HUNTCLUB CHASE,SUFFOLK                            ,VA,23435,3225,812112-01,Beauty Salon
10344,2018-01-01T00:00:00, MSC TIRES INC,VIRGINIA BEACH TIRES & SERVICE,849 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23451,4235,757-422-8473,114 BIRCHVIEW CT,MOYOCK                             ,NC,27958,8712,454890-01,Retail Store
10345,2018-01-01T00:00:00, MSC TIRES INC,VIRGINIA BEACH TIRES & SERVICE,849 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23451,4235,757-422-8473,114 BIRCHVIEW CT,MOYOCK                             ,NC,27958,8712,811111-01,General Automotive Repair
10346,2020-06-16T00:00:00, DISILIVESTRO VICTORIA L,AIROTCIV,1800 CYPRESS AVENUE,VIRGINIA BEACH                     ,VA,23451,0000,757-773-6384,1680 GODFREY LN,VIRGINIA BEACH                     ,VA,23454,1302,454890-01,Retail Store
10347,2019-04-01T00:00:00, BENEFITS SOLUTION INC,DAWN PILATES STUDIO,2720 N MALL DR STE 152,VIRGINIA BEACH,VA,23452,0000,757-572-3203,716 NORCOVA DR,CHESAPEAKE                         ,VA,23320,5021,621399-02,Health Service
10348,2018-08-01T00:00:00, KOCHUR TRUMMER CORPORATION,KOCHUR TRUMMER CORPORATION,2593 ALLIE NICOLE CI #207,VIRGINIA BEACH,VA,23456,0000,858-433-7435,4701 COX RD                         STE 285,GLEN ALLEN                         ,VA,23060,0000,561499-01,Commercial Service
10349,2019-02-23T00:00:00, CUPIDS CHARITIES,CUPIDS UNDIE RUN,CUPIDS UNDIE RUN,CHESAPEAKE                         ,VA,23323,0000,"",2330 ANGLER LANE,CHESAPEAKE                         ,VA,23323,0000,711320-01,Community Event - General
10350,2019-02-01T00:00:00, ROBIN SIMMONS BAKERY LLC,17 HANDS COFFEE,1830 KEMPSVILLE RD STE 103,VIRGINIA BEACH,VA,23464,0000,757-581-2040,2104 ELBOW RD,CHESAPEAKE                         ,VA,23320,3046,722110-01,Restaurant
10351,2020-09-24T00:00:00, MERCHANT CENTRAL INC,FIRST DATA INDEPENDENT SALES V,403 18TH ST,VIRGINIA BEACH                     ,VA,23451,    ,757-240-9191,403 18TH ST,VIRGINIA BEACH                     ,VA,23451,    ,561440-03,Court Cost Fee
10352,2018-12-01T00:00:00, SKIN CHIC INC THE,SKIN CHIC INC THE,700 19TH ST STE 105,VIRGINIA BEACH,VA,23451,4100,757-652-5118,700 19TH ST #105,VIRGINIA BEACH                     ,VA,23451,    ,812990-01,Personal Service - General
10353,2019-01-10T00:00:00," TALLMADGE, CHRISTINA LANG",BEAUTY OPERATOR,228 N LYNNHAVEN RD STE 105,VIRGINIA BEACH,VA,23452,7514,757-553-0472,1000 KEELEE TREE CT,CHESAPEAKE                         ,VA,23322,7457,812112-02,Beautician Chair Rental
10354,2019-01-10T00:00:00," MALONE-CRAIG, MONICA",MONICA MALONE-CRAIG,417 22 1/2 ST,VIRGINIA BEACH,VA,23451,3273,757-469-9919,211 74TH ST                         # A,VIRGINIA BEACH                     ,VA,23451,0000,721310-03,Private Home Rental
10355,2019-01-10T00:00:00, MEGAN MOWINS HAIR ARTISTRY LLC,MEGAN MOWINS HAIR ARTISTRY LLC,228 N LYNNHAVEN RD STE 117A,VIRGINIA BEACH,VA,23452,7514,219-201-6099,316 LENORE TRL,CHESAPEAKE                         ,VA,23320,4828,812112-02,Beautician Chair Rental
10356,2020-06-07T00:00:00, SALON ONE ZERO THREE LLC,MINT SALON,3157 VIRGINIA BEACH BLVD STE 103,VIRGINIA BEACH,VA,23452,0000,219-201-6099,316 LENORE TRL,CHESAPEAKE                         ,VA,23320,4828,812112-01,Beauty Salon
10357,2019-01-10T00:00:00, AES CLEAN TECHNOLOGY INC,AES CLEAN TECHNOLOGY INC,422 STUMP RD,MONTGOMERYVILLE                    ,PA,18936,0000,215-393-6810,422 STUMP RD,MONTGOMERYVILLE                    ,PA,18936,0000,233220-02,Construction - General - OOT
10358,2019-02-01T00:00:00, ITSYBIT LLC,ITSYBIT,701 LYNNHAVEN PKWY #A01,VIRGINIA BEACH,VA,23452,0000,757-269-8638,932 COUNTRY CLUB BLVD,CHESAPEAKE                         ,VA,23322,8088,923110-01,Educational Service
10359,2019-01-11T00:00:00," KELLY, TERENCE P",ANYTIME AUTO SHINE,3108 CROSSTIMBER WAY,VIRGINIA BEACH,VA,23456,2475,757-412-8350,"2133 UPTON DR
#126-414",VIRGINIA BEACH                     ,VA,23454,0000,811192-01,Car Wash
10360,2019-01-11T00:00:00," KELLY, TERENCE P",ANYTIME AUTO SHINE,3108 CROSSTIMBER WAY,VIRGINIA BEACH,VA,23456,2475,757-412-8350,"2133 UPTON DR
#126-414",VIRGINIA BEACH                     ,VA,23454,0000,811192-02,Automobile Detailer
10361,2019-09-01T00:00:00, SEAFOOD INCORPORTED,21ST STREET SEAFOOD,2106 PACIFIC AVE,VIRGINIA BEACH,VA,23451,3343,757-778-0228,2106 PACIFIC AV,VIRGINIA BEACH                     ,VA,23451,3343,721111-02,Alcoholic Beverage - Beer & Wine Only
10362,2019-09-01T00:00:00, SEAFOOD INCORPORTED,21ST STREET SEAFOOD,2106 PACIFIC AVE,VIRGINIA BEACH,VA,23451,3343,757-778-0228,2106 PACIFIC AV,VIRGINIA BEACH                     ,VA,23451,3343,722110-01,Restaurant
10363,2019-09-01T00:00:00, SEAFOOD INCORPORTED,21ST STREET SEAFOOD,2106 PACIFIC AVE,VIRGINIA BEACH,VA,23451,3343,757-778-0228,2106 PACIFIC AV,VIRGINIA BEACH                     ,VA,23451,3343,722116-01,Alcoholic Beverage - Mixed 100 to 150 Seats
10364,2020-06-25T00:00:00," COMPUTEK SERVICES, LLC",KTSG,1 COLUMBUS CTR                      STE 600,VIRGINIA BEACH                     ,VA,23462,6760,573-795-2535,1 COLUMBUS CTR STE 600,VIRGINIA BEACH                     ,VA,23462,-676,561499-01,Commercial Service
10365,2018-04-09T00:00:00, SALT AND LIGHT BOUTIQUE LLC,THE SALT AND LIGHT COLLECTIVE,1768 SWORD DANCER DR,VIRGINIA BEACH                     ,VA,23454,-685,757-918-3879,1768 SWORD DANCER DR,VIRGINIA BEACH                     ,VA,23454,-685,454890-02,Nonstore Retailer
10366,2018-02-01T00:00:00," GOLDBURG, STEVEN JAY",STEVEN GOLDBURG PHOTOGRAPHY,436 24 1/2 ST,VIRGINIA BEACH                     ,VA,23451,3230,615-516-9594,436 24 1/2 ST,VIRGINIA BEACH                     ,VA,23451,3230,541921-01,Photographic Service
10367,2018-09-01T00:00:00," JWEID, DANIELLE L","JWEID, DANIELLE L",2620 SOUTHERN BLVD,VIRGINIA BEACH                     ,VA,23452,7414,757-631-0710,2620 SOUTHERN BLVD,VIRGINIA BEACH                     ,VA,23452,7414,621399-03,Health Practice
10368,2018-06-01T00:00:00, BROOKS ANDREW JAMES,BROOKS CONTRACTING,1369 BATTLEFORD DR,VIRGINIA BEACH,VA,23464,8667,757-969-2561,576 N BIRDNECK RD                   STE 611,VIRGINIA BEACH                     ,VA,23451,6374,235990-01,Construction - Special Trade
10369,2019-02-01T00:00:00," TAYLOR, JASMINE ROSHALA",HAIR ARTISTRY BY JAE,829 LYNNHAVEN PKWY STE 108,VIRGINIA BEACH,VA,23452,7224,757-641-5280,3064 AARON DR,CHESAPEAKE                         ,VA,23323,2827,812112-02,Beautician Chair Rental
10370,2020-01-01T00:00:00, HAMPTON ROADS AUTISM CONNECTION INC,HAMPTON ROADS AUTISM CONNECTION INC,1241 PEOPLES WAY,VIRGINIA BEACH                     ,VA,23451,5264,757-515-6374,1241 PEOPLES WAY,VIRGINIA BEACH                     ,VA,23451,5264,606002-01,Non-Profit Entity
10371,2019-01-17T00:00:00," WATSON, TERESA ELIZABETH",MAASIAI KARRIN,2712 ADA ARCH,VIRGINIA BEACH,VA,23456,1774,737-404-8125,2085 LYNNHAVEN PKWY                 STE 106-536,VIRGINIA BEACH                     ,VA,23456,0000,923110-01,Educational Service
10372,2019-03-01T00:00:00, CARDI LLC,CARDI,701 LYNNHAVEN PKWY                  # E17A,VIRGINIA BEACH                     ,VA,23452,7299,757-802-3121,PO BOX 2482,ELIZABETH CITY                     ,NC,27909,0000,454890-01,Retail Store
10373,2019-01-17T00:00:00, C BURTON CORPORATION,ATLANTIC BEACH MOVERS,3845 BONNEY RD STE 112,VIRGINIA BEACH,VA,23452,2455,757-228-5090,1624 BERKLEY AVE,CHESAPEAKE                         ,VA,23324,3401,484110-01,Transportation - Delivery
10374,2018-11-26T00:00:00, CROSSCOUNTRY MORTGAGE LLC,CROSSCOUNTRY MORTGAGE LLC,2901 S LYNNHAVEN RD                 # 270,VIRGINIA BEACH                     ,VA,23452,0000,877-351-3400,6850 MILLER RD,BRECKSVILLE                        ,OH,44141,3290,522310-03,Mortgage Broker
10375,2019-01-18T00:00:00," DEMLOW, EVA LYNNE",EVA L DEMLOW,607 15TH ST,VIRGINIA BEACH,VA,23451,4367,703-786-4003,590 SEA OATS WAY,VIRGINIA BEACH                     ,VA,23451,4601,721310-03,Private Home Rental
10376,2019-01-18T00:00:00, HAMPTON ROADS WINERY LLC,HAMPTON ROADS WINERY LLC,620 19TH ST,VIRGINIA BEACH,VA,23451,4104,757-899-0203,6074 NEW DESIGN RD,ELBERON                            ,VA,23846,2630,454890-01,Retail Store
10377,2019-05-18T00:00:00, HAMPTON ROADS WINERY LLC,HAMPTON ROADS WINERY LLC,VIBE MURAL FESTIVAL,VIRGINIA BEACH                     ,VA,23451,0000,757-899-0203,6074 NEW DESIGN RD,ELBERON                            ,VA,23846,2630,621321-02,Non-License for Trustee Purposes
10378,2019-01-01T00:00:00, DAGS ENTERPRISES LLC,MASSAGE ENVY,3352 PRINCESS ANNE RD STE 913,VIRGINIA BEACH,VA,23456,0000,757-689-4959,141 TRANQUILITY TRACE,CHESAPEAKE                         ,VA,23320,0000,621341-02,Massage Therapist - Businesses
10379,2019-01-01T00:00:00, DAGS ENTERPRISES LLC,MASSAGE ENVY,4000 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452,0000,757-567-1505,141 TRANQUILITY TRACE,CHESAPEAKE                         ,VA,23320,0000,621341-02,Massage Therapist - Businesses
10380,2019-01-01T00:00:00, DAGS ENTERPRISES LLC,MASSAGE ENVY,539 HILLTOP PLZ,VIRGINIA BEACH,VA,23454,0000,757-567-1505,141 TRANQUILITY TRACE,CHESAPEAKE                         ,VA,23320,0000,621341-02,Massage Therapist - Businesses
10381,2018-09-10T00:00:00, ZARRO RENEE,RENEE ZARRO LAW,736 LORD NELSON DR,VIRGINIA BEACH,VA,23464,2827,561-301-7647,PO BOX 64563,VIRGINIA BEACH                     ,VA,23467,4563,541110-01,Lawyer
10382,2019-02-11T00:00:00, MASTERCORP INC,MASTERCORP INC,3401 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,2854,731-459-4410,3505 N MAIN ST,CROSSVILLE                         ,TN,38555,5417,561720-01,Janitorial Service
10383,2019-01-23T00:00:00," FRAZIER, SYRITA N",TASTEFUL BEGINNINGS,3322 VIRGINIA BEACH BLVD,VIRGINIA BEACH                     ,VA,23452,0000,215-776-9665,1401 WOODSIDE CT S,CHESAPEAKE                         ,VA,23320,2723,722320-01,Caterer
10384,2019-01-23T00:00:00," THORNS, ANISSA S",SIMONET BATH & BODY ESSENTIALS,1909 DALE GREENE PL,VIRGINIA BEACH                     ,VA,23456,4473,757-343-7742,1909 DALE GREENE PL,VIRGINIA BEACH                     ,VA,23456,4473,454890-02,Nonstore Retailer
10385,2019-02-26T00:00:00, SERENITY EYE CARE PC,SERENITY EYE CARE PC,737 FIRST COLONIAL RD               STE 301,VIRGINIA BEACH                     ,VA,23451,6189,757-216-0486,737 FIRST COLONIAL RD #301,VIRGINIA BEACH                     ,VA,23451,    ,621320-01,Optometrist
10386,2018-09-14T00:00:00, NORTH END GROUP LLC,NORTH END GROUP LLC,4108 HOLLY RD                       STE 101,VIRGINIA BEACH                     ,VA,23451,0000,757-375-4225,4108 HOLLY RD STE 101,VIRGINIA BEACH                     ,VA,23451,2532,421990-01,Wholesale Merchant
10387,2018-09-28T00:00:00, EVANS PAINTING LLC,EVANS PAINTING LLC,1528 CONDOR AVE,NORFOLK                            ,VA,23518,2902,757 692 5786,1528 CONDOR AVE,NORFOLK                            ,VA,23518,2902,235990-02,Construction - Special Trade - OOT
10388,2019-01-24T00:00:00," SHIER, GERALD B",GERALD B SHIER,3665 SANDPIPER RD # 225,VIRGINIA BEACH,VA,23456,4335,863-605-9001,3665 SANDPIPER RD                   UNIT 225,VIRGINIA BEACH                     ,VA,23456,4335,721310-03,Private Home Rental
10389,2018-04-10T00:00:00, BALDWIN JENNIE LOUISE,SALVAGE SISTERS II,5329 GLENVILLE CIR,VIRGINIA BEACH,VA,23464,5441,757-544-0685,4433 PADDOCK LN,VIRGINIA BEACH                     ,VA,23464,3312,561499-01,Commercial Service
10390,2019-02-15T00:00:00," PEARSON, LITTERIA A",HAIR PREMIER,6513 COLLEGE PARK SQ,VIRGINIA BEACH,VA,23464,3605,757-270-9224,1969 LEMONWOOD RD,CHESAPEAKE                         ,VA,23323,5327,454890-01,Retail Store
10391,2019-02-15T00:00:00," PEARSON, LITTERIA A",HAIR PREMIER,6513 COLLEGE PARK SQ,VIRGINIA BEACH,VA,23464,3605,757-270-9224,1969 LEMONWOOD RD,CHESAPEAKE                         ,VA,23323,5327,812112-01,Beauty Salon
10392,2019-07-05T00:00:00, HAIR PREMIER LLC,HAIR PREMIER,6513 COLLEGE PARK SQ                # 7,VIRGINIA BEACH                     ,VA,23464,3605,757-270-9224,1969 LEMONWOOD RD,CHESAPEAKE                         ,VA,23323,5327,812112-01,Beauty Salon
10393,2019-01-24T00:00:00, KIND SERVICES INC,KIND SERVICES INC,508 CENTRAL DR STE 102,VIRGINIA BEACH,VA,23454,5237,859-595-8034,2016 E OCEAN VIEW AVE               APT 6,NORFOLK                            ,VA,23503,2515,235990-01,Construction - Special Trade
